date,slot,time_local,mill_kW,press_kW,total_load_kW,price_eur_mwh,cost_eur,housings,modules,pickup
2024-08-02,40,18:00,0.0,16.0793,16.0793,102.22,0.410906,80.0,250.0,0.0
2024-08-02,41,18:15,0.0,3.2115,3.2115,102.22,0.08207,80.0,250.0,0.0
2024-08-02,42,18:30,0.0,0.0,0.0,102.22,0.0,80.0,290.0,0.0
2024-08-02,43,18:45,0.0,0.0,0.0,102.22,0.0,80.0,290.0,0.0
2024-08-02,44,19:00,0.0,0.0,0.0,128.49,0.0,80.0,290.0,0.0
2024-08-02,45,19:15,0.0,0.0,0.0,128.49,0.0,80.0,290.0,0.0
2024-08-02,46,19:30,0.0,0.0,0.0,128.49,0.0,80.0,290.0,0.0
2024-08-02,47,19:45,0.0,0.0,0.0,128.49,0.0,80.0,290.0,0.0
2024-08-02,48,20:00,0.0,0.0,0.0,146.19,0.0,80.0,290.0,0.0
2024-08-02,49,20:15,0.0,0.0,0.0,146.19,0.0,80.0,290.0,0.0
2024-08-02,50,20:30,0.0,0.0,0.0,146.19,0.0,80.0,290.0,0.0
2024-08-02,51,20:45,0.0,0.0,0.0,146.19,0.0,80.0,290.0,0.0
2024-08-02,52,21:00,0.0,0.0,0.0,121.66,0.0,80.0,290.0,0.0
2024-08-02,53,21:15,0.0,0.0,0.0,121.66,0.0,80.0,290.0,0.0
2024-08-02,54,21:30,0.0,0.0,0.0,121.66,0.0,80.0,290.0,0.0
2024-08-02,55,21:45,0.0,0.0,0.0,121.66,0.0,80.0,100.0,190.0
2024-08-05,0,08:00,0.0,0.0,0.0,113.97,0.0,80.0,100.0,0.0
2024-08-05,1,08:15,0.0,0.0,0.0,113.97,0.0,80.0,100.0,0.0
2024-08-05,2,08:30,0.0,0.0,0.0,113.97,0.0,80.0,100.0,0.0
2024-08-05,3,08:45,0.0,0.0,0.0,113.97,0.0,80.0,100.0,0.0
2024-08-05,4,09:00,0.0,0.0,0.0,102.83,0.0,80.0,100.0,0.0
2024-08-05,5,09:15,0.0,0.0,0.0,102.83,0.0,80.0,100.0,0.0
2024-08-05,6,09:30,0.0,0.0,0.0,102.83,0.0,80.0,100.0,0.0
2024-08-05,7,09:45,1.8638,9.5021,11.3659,102.83,0.29219,40.0,100.0,0.0
2024-08-05,8,10:00,6.7293,17.0147,23.744,74.5,0.442231,40.0,100.0,0.0
2024-08-05,9,10:15,5.9956,17.1381,23.1337,74.5,0.430865,40.0,100.0,0.0
2024-08-05,10,10:30,7.1179,16.0793,23.1972,74.5,0.432047,40.0,100.0,0.0
2024-08-05,11,10:45,6.1091,3.2115,9.3206,74.5,0.173595,40.0,100.0,0.0
2024-08-05,12,11:00,5.6324,9.5021,15.1345,64.3,0.243288,0.0,140.0,0.0
2024-08-05,13,11:15,5.8458,17.0147,22.8605,64.3,0.367482,0.0,140.0,0.0
2024-08-05,14,11:30,5.1816,17.1381,22.3197,64.3,0.358789,0.0,140.0,0.0
2024-08-05,15,11:45,6.7301,16.0793,22.8094,64.3,0.366661,0.0,140.0,0.0
2024-08-05,16,12:00,3.9878,3.2115,7.1993,57.12,0.102806,0.0,140.0,0.0
2024-08-05,17,12:15,1.8638,9.5021,11.3659,57.12,0.162306,60.0,180.0,0.0
2024-08-05,18,12:30,6.7293,17.0147,23.744,57.12,0.339064,60.0,180.0,0.0
2024-08-05,19,12:45,5.9956,17.1381,23.1337,57.12,0.330349,60.0,180.0,0.0
2024-08-05,20,13:00,7.1179,16.0793,23.1972,42.05,0.24386,60.0,180.0,0.0
2024-08-05,21,13:15,6.1091,3.2115,9.3206,42.05,0.097982,60.0,180.0,0.0
2024-08-05,22,13:30,5.6324,9.5021,15.1345,42.05,0.159102,20.0,220.0,0.0
2024-08-05,23,13:45,5.8458,17.0147,22.8605,42.05,0.240321,20.0,220.0,0.0
2024-08-05,24,14:00,5.1816,17.1381,22.3197,36.35,0.20283,20.0,220.0,0.0
2024-08-05,25,14:15,6.7301,16.0793,22.8094,36.35,0.20728,20.0,220.0,0.0
2024-08-05,26,14:30,3.9878,3.2115,7.1993,36.35,0.065424,20.0,220.0,0.0
2024-08-05,27,14:45,1.8638,9.5021,11.3659,36.35,0.103288,80.0,260.0,0.0
2024-08-05,28,15:00,6.7293,17.0147,23.744,51.43,0.305288,80.0,90.0,170.0
2024-08-05,29,15:15,5.9956,17.1381,23.1337,51.43,0.297441,80.0,90.0,0.0
2024-08-05,30,15:30,7.1179,16.0793,23.1972,51.43,0.298258,80.0,90.0,0.0
2024-08-05,31,15:45,6.1091,3.2115,9.3206,51.43,0.119839,80.0,90.0,0.0
2024-08-05,32,16:00,5.6324,9.5021,15.1345,70.1,0.265233,40.0,130.0,0.0
2024-08-05,33,16:15,5.8458,17.0147,22.8605,70.1,0.40063,40.0,130.0,0.0
2024-08-05,34,16:30,5.1816,17.1381,22.3197,70.1,0.391152,40.0,130.0,0.0
2024-08-05,35,16:45,6.7301,16.0793,22.8094,70.1,0.399734,40.0,130.0,0.0
2024-08-05,36,17:00,3.9878,3.2115,7.1993,85.4,0.153705,40.0,130.0,0.0
2024-08-05,37,17:15,0.0,9.5021,9.5021,85.4,0.20287,100.0,170.0,0.0
2024-08-05,38,17:30,0.0,17.0147,17.0147,85.4,0.363263,100.0,170.0,0.0
2024-08-05,39,17:45,0.0,17.1381,17.1381,85.4,0.365898,100.0,170.0,0.0
2024-08-05,40,18:00,0.0,16.0793,16.0793,108.97,0.43804,100.0,170.0,0.0
2024-08-05,41,18:15,0.0,3.2115,3.2115,108.97,0.087489,100.0,170.0,0.0
2024-08-05,42,18:30,0.0,0.0,0.0,108.97,0.0,100.0,210.0,0.0
2024-08-05,43,18:45,0.0,0.0,0.0,108.97,0.0,100.0,210.0,0.0
2024-08-05,44,19:00,0.0,0.0,0.0,152.76,0.0,100.0,210.0,0.0
2024-08-05,45,19:15,0.0,0.0,0.0,152.76,0.0,100.0,210.0,0.0
2024-08-05,46,19:30,0.0,0.0,0.0,152.76,0.0,100.0,210.0,0.0
2024-08-05,47,19:45,0.0,0.0,0.0,152.76,0.0,100.0,210.0,0.0
2024-08-05,48,20:00,0.0,0.0,0.0,250.01,0.0,100.0,210.0,0.0
2024-08-05,49,20:15,0.0,0.0,0.0,250.01,0.0,100.0,210.0,0.0
2024-08-05,50,20:30,0.0,0.0,0.0,250.01,0.0,100.0,210.0,0.0
2024-08-05,51,20:45,0.0,0.0,0.0,250.01,0.0,100.0,210.0,0.0
2024-08-05,52,21:00,0.0,0.0,0.0,170.93,0.0,100.0,210.0,0.0
2024-08-05,53,21:15,0.0,0.0,0.0,170.93,0.0,100.0,210.0,0.0
2024-08-05,54,21:30,0.0,0.0,0.0,170.93,0.0,100.0,210.0,0.0
2024-08-05,55,21:45,0.0,0.0,0.0,170.93,0.0,100.0,30.0,180.0
2024-08-06,0,08:00,0.0,0.0,0.0,85.29,0.0,100.0,30.0,0.0
2024-08-06,1,08:15,0.0,0.0,0.0,85.29,0.0,100.0,30.0,0.0
2024-08-06,2,08:30,0.0,0.0,0.0,85.29,0.0,100.0,30.0,0.0
2024-08-06,3,08:45,0.0,0.0,0.0,85.29,0.0,100.0,30.0,0.0
2024-08-06,4,09:00,0.0,0.0,0.0,74.51,0.0,100.0,30.0,0.0
2024-08-06,5,09:15,0.0,0.0,0.0,74.51,0.0,100.0,30.0,0.0
2024-08-06,6,09:30,0.0,0.0,0.0,74.51,0.0,100.0,30.0,0.0
2024-08-06,7,09:45,1.8638,9.5021,11.3659,74.51,0.211719,60.0,30.0,0.0
2024-08-06,8,10:00,6.7293,17.0147,23.744,36.04,0.213933,60.0,30.0,0.0
2024-08-06,9,10:15,5.9956,17.1381,23.1337,36.04,0.208434,60.0,30.0,0.0
2024-08-06,10,10:30,7.1179,16.0793,23.1972,36.04,0.209007,60.0,30.0,0.0
2024-08-06,11,10:45,6.1091,3.2115,9.3206,36.04,0.083978,60.0,30.0,0.0
2024-08-06,12,11:00,5.6324,9.5021,15.1345,21.43,0.081083,20.0,70.0,0.0
2024-08-06,13,11:15,5.8458,17.0147,22.8605,21.43,0.122475,20.0,70.0,0.0
2024-08-06,14,11:30,5.1816,17.1381,22.3197,21.43,0.119578,20.0,70.0,0.0
2024-08-06,15,11:45,6.7301,16.0793,22.8094,21.43,0.122201,20.0,70.0,0.0
2024-08-06,16,12:00,3.9878,3.2115,7.1993,15.86,0.028545,20.0,70.0,0.0
2024-08-06,17,12:15,1.8638,9.5021,11.3659,15.86,0.045066,80.0,110.0,0.0
2024-08-06,18,12:30,6.7293,17.0147,23.744,15.86,0.094145,80.0,110.0,0.0
2024-08-06,19,12:45,5.9956,17.1381,23.1337,15.86,0.091725,80.0,110.0,0.0
2024-08-06,20,13:00,7.1179,16.0793,23.1972,2.95,0.017108,80.0,110.0,0.0
2024-08-06,21,13:15,6.1091,3.2115,9.3206,2.95,0.006874,80.0,110.0,0.0
2024-08-06,22,13:30,5.6324,9.5021,15.1345,2.95,0.011162,40.0,150.0,0.0
2024-08-06,23,13:45,5.8458,17.0147,22.8605,2.95,0.01686,40.0,150.0,0.0
2024-08-06,24,14:00,5.1816,17.1381,22.3197,4.79,0.026728,40.0,150.0,0.0
2024-08-06,25,14:15,6.7301,16.0793,22.8094,4.79,0.027314,40.0,150.0,0.0
2024-08-06,26,14:30,3.9878,3.2115,7.1993,4.79,0.008621,40.0,150.0,0.0
2024-08-06,27,14:45,1.8638,9.5021,11.3659,4.79,0.013611,100.0,190.0,0.0
2024-08-06,28,15:00,6.7293,17.0147,23.744,19.44,0.115396,100.0,60.0,130.0
2024-08-06,29,15:15,5.9956,17.1381,23.1337,19.44,0.11243,100.0,60.0,0.0
2024-08-06,30,15:30,7.1179,16.0793,23.1972,19.44,0.112738,100.0,60.0,0.0
2024-08-06,31,15:45,6.1091,3.2115,9.3206,19.44,0.045298,100.0,60.0,0.0
2024-08-06,32,16:00,5.6324,9.5021,15.1345,39.71,0.150248,60.0,100.0,0.0
2024-08-06,33,16:15,5.8458,17.0147,22.8605,39.71,0.226947,60.0,100.0,0.0
2024-08-06,34,16:30,5.1816,17.1381,22.3197,39.71,0.221578,60.0,100.0,0.0
2024-08-06,35,16:45,6.7301,16.0793,22.8094,39.71,0.22644,60.0,100.0,0.0
2024-08-06,36,17:00,3.9878,3.2115,7.1993,82.19,0.147927,60.0,100.0,0.0
2024-08-06,37,17:15,0.0,9.5021,9.5021,82.19,0.195244,120.0,140.0,0.0
2024-08-06,38,17:30,0.0,17.0147,17.0147,82.19,0.349609,120.0,140.0,0.0
2024-08-06,39,17:45,0.0,17.1381,17.1381,82.19,0.352145,120.0,140.0,0.0
2024-08-06,40,18:00,0.0,16.0793,16.0793,106.29,0.427267,120.0,140.0,0.0
2024-08-06,41,18:15,0.0,3.2115,3.2115,106.29,0.085337,120.0,140.0,0.0
2024-08-06,42,18:30,0.0,0.0,0.0,106.29,0.0,120.0,180.0,0.0
2024-08-06,43,18:45,0.0,0.0,0.0,106.29,0.0,120.0,180.0,0.0
2024-08-06,44,19:00,0.0,0.0,0.0,174.58,0.0,120.0,180.0,0.0
2024-08-06,45,19:15,0.0,0.0,0.0,174.58,0.0,120.0,180.0,0.0
2024-08-06,46,19:30,0.0,0.0,0.0,174.58,0.0,120.0,180.0,0.0
2024-08-06,47,19:45,0.0,0.0,0.0,174.58,0.0,120.0,180.0,0.0
2024-08-06,48,20:00,0.0,0.0,0.0,230.85,0.0,120.0,180.0,0.0
2024-08-06,49,20:15,0.0,0.0,0.0,230.85,0.0,120.0,180.0,0.0
2024-08-06,50,20:30,0.0,0.0,0.0,230.85,0.0,120.0,180.0,0.0
2024-08-06,51,20:45,0.0,0.0,0.0,230.85,0.0,120.0,180.0,0.0
2024-08-06,52,21:00,0.0,0.0,0.0,170.45,0.0,120.0,180.0,0.0
2024-08-06,53,21:15,0.0,0.0,0.0,170.45,0.0,120.0,180.0,0.0
2024-08-06,54,21:30,0.0,0.0,0.0,170.45,0.0,120.0,180.0,0.0
2024-08-06,55,21:45,0.0,0.0,0.0,170.45,0.0,120.0,0.0,180.0
2024-08-07,0,08:00,0.0,0.0,0.0,109.06,0.0,120.0,0.0,0.0
2024-08-07,1,08:15,0.0,0.0,0.0,109.06,0.0,120.0,0.0,0.0
2024-08-07,2,08:30,0.0,0.0,0.0,109.06,0.0,120.0,0.0,0.0
2024-08-07,3,08:45,0.0,0.0,0.0,109.06,0.0,120.0,0.0,0.0
2024-08-07,4,09:00,0.0,0.0,0.0,88.91,0.0,120.0,0.0,0.0
2024-08-07,5,09:15,0.0,9.5021,9.5021,88.91,0.211208,80.0,0.0,0.0
2024-08-07,6,09:30,0.0,17.0147,17.0147,88.91,0.378194,80.0,0.0,0.0
2024-08-07,7,09:45,0.0,17.1381,17.1381,88.91,0.380937,80.0,0.0,0.0
2024-08-07,8,10:00,0.0,16.0793,16.0793,73.56,0.295698,80.0,0.0,0.0
2024-08-07,9,10:15,1.8638,3.2115,5.0753,73.56,0.093335,80.0,0.0,0.0
2024-08-07,10,10:30,6.7293,9.5021,16.2314,73.56,0.298495,40.0,40.0,0.0
2024-08-07,11,10:45,5.9956,17.0147,23.0103,73.56,0.423159,40.0,40.0,0.0
2024-08-07,12,11:00,7.1179,17.1381,24.256,62.49,0.378939,40.0,40.0,0.0
2024-08-07,13,11:15,6.1091,16.0793,22.1884,62.49,0.346638,40.0,40.0,0.0
2024-08-07,14,11:30,5.6324,3.2115,8.8439,62.49,0.138164,40.0,40.0,0.0
2024-08-07,15,11:45,5.8458,9.5021,15.3479,62.49,0.239773,0.0,80.0,0.0
2024-08-07,16,12:00,5.1816,17.0147,22.1962,42.14,0.233837,0.0,80.0,0.0
2024-08-07,17,12:15,6.7301,17.1381,23.8682,42.14,0.251451,0.0,80.0,0.0
2024-08-07,18,12:30,3.9878,16.0793,20.0671,42.14,0.211407,0.0,80.0,0.0
2024-08-07,19,12:45,1.8638,3.2115,5.0753,42.14,0.053469,100.0,80.0,0.0
2024-08-07,20,13:00,6.7293,9.5021,16.2314,35.05,0.142227,60.0,120.0,0.0
2024-08-07,21,13:15,5.9956,17.0147,23.0103,35.05,0.201627,60.0,120.0,0.0
2024-08-07,22,13:30,7.1179,17.1381,24.256,35.05,0.212543,60.0,120.0,0.0
2024-08-07,23,13:45,6.1091,16.0793,22.1884,35.05,0.194425,60.0,120.0,0.0
2024-08-07,24,14:00,5.6324,3.2115,8.8439,51.19,0.11318,60.0,120.0,0.0
2024-08-07,25,14:15,5.8458,9.5021,15.3479,51.19,0.196415,20.0,160.0,0.0
2024-08-07,26,14:30,5.1816,17.0147,22.1962,51.19,0.284056,20.0,160.0,0.0
2024-08-07,27,14:45,6.7301,17.1381,23.8682,51.19,0.305453,20.0,160.0,0.0
2024-08-07,28,15:00,3.9878,16.0793,20.0671,69.28,0.347562,20.0,70.0,90.0
2024-08-07,29,15:15,0.0,3.2115,3.2115,69.28,0.055623,120.0,70.0,0.0
2024-08-07,30,15:30,0.0,9.5021,9.5021,69.28,0.164576,80.0,110.0,0.0
2024-08-07,31,15:45,0.0,17.0147,17.0147,69.28,0.294694,80.0,110.0,0.0
2024-08-07,32,16:00,0.0,17.1381,17.1381,85.74,0.367355,80.0,110.0,0.0
2024-08-07,33,16:15,0.0,16.0793,16.0793,85.74,0.344659,80.0,110.0,0.0
2024-08-07,34,16:30,0.0,3.2115,3.2115,85.74,0.068838,80.0,110.0,0.0
2024-08-07,35,16:45,0.0,0.0,0.0,85.74,0.0,80.0,150.0,0.0
2024-08-07,36,17:00,0.0,0.0,0.0,105.2,0.0,80.0,150.0,0.0
2024-08-07,37,17:15,0.0,0.0,0.0,105.2,0.0,80.0,150.0,0.0
2024-08-07,38,17:30,0.0,0.0,0.0,105.2,0.0,80.0,150.0,0.0
2024-08-07,39,17:45,0.0,0.0,0.0,105.2,0.0,80.0,150.0,0.0
2024-08-07,40,18:00,0.0,0.0,0.0,106.41,0.0,80.0,150.0,0.0
2024-08-07,41,18:15,0.0,0.0,0.0,106.41,0.0,80.0,150.0,0.0
2024-08-07,42,18:30,0.0,0.0,0.0,106.41,0.0,80.0,150.0,0.0
2024-08-07,43,18:45,0.0,0.0,0.0,106.41,0.0,80.0,150.0,0.0
2024-08-07,44,19:00,0.0,0.0,0.0,119.75,0.0,80.0,150.0,0.0
2024-08-07,45,19:15,0.0,0.0,0.0,119.75,0.0,80.0,150.0,0.0
2024-08-07,46,19:30,0.0,0.0,0.0,119.75,0.0,80.0,150.0,0.0
2024-08-07,47,19:45,0.0,0.0,0.0,119.75,0.0,80.0,150.0,0.0
2024-08-07,48,20:00,0.0,0.0,0.0,149.28,0.0,80.0,150.0,0.0
2024-08-07,49,20:15,0.0,0.0,0.0,149.28,0.0,80.0,150.0,0.0
2024-08-07,50,20:30,0.0,0.0,0.0,149.28,0.0,80.0,150.0,0.0
2024-08-07,51,20:45,0.0,0.0,0.0,149.28,0.0,80.0,150.0,0.0
2024-08-07,52,21:00,0.0,0.0,0.0,134.25,0.0,80.0,150.0,0.0
2024-08-07,53,21:15,0.0,0.0,0.0,134.25,0.0,80.0,150.0,0.0
2024-08-07,54,21:30,0.0,0.0,0.0,134.25,0.0,80.0,150.0,0.0
2024-08-07,55,21:45,0.0,0.0,0.0,134.25,0.0,80.0,0.0,150.0
2024-08-08,0,08:00,0.0,0.0,0.0,114.41,0.0,80.0,0.0,0.0
2024-08-08,1,08:15,0.0,0.0,0.0,114.41,0.0,80.0,0.0,0.0
2024-08-08,2,08:30,0.0,0.0,0.0,114.41,0.0,80.0,0.0,0.0
2024-08-08,3,08:45,0.0,0.0,0.0,114.41,0.0,80.0,0.0,0.0
2024-08-08,4,09:00,0.0,0.0,0.0,106.84,0.0,80.0,0.0,0.0
2024-08-08,5,09:15,0.0,0.0,0.0,106.84,0.0,80.0,0.0,0.0
2024-08-08,6,09:30,0.0,0.0,0.0,106.84,0.0,80.0,0.0,0.0
2024-08-08,7,09:45,0.0,0.0,0.0,106.84,0.0,80.0,0.0,0.0
2024-08-08,8,10:00,0.0,0.0,0.0,86.1,0.0,80.0,0.0,0.0
2024-08-08,9,10:15,0.0,0.0,0.0,86.1,0.0,80.0,0.0,0.0
2024-08-08,10,10:30,0.0,0.0,0.0,86.1,0.0,80.0,0.0,0.0
2024-08-08,11,10:45,0.0,0.0,0.0,86.1,0.0,80.0,0.0,0.0
2024-08-08,12,11:00,1.8638,9.5021,11.3659,71.6,0.20345,40.0,0.0,0.0
2024-08-08,13,11:15,6.7293,17.0147,23.744,71.6,0.425017,40.0,0.0,0.0
2024-08-08,14,11:30,5.9956,17.1381,23.1337,71.6,0.414093,40.0,-0.0,0.0
2024-08-08,15,11:45,7.1179,16.0793,23.1972,71.6,0.415229,40.0,-0.0,0.0
2024-08-08,16,12:00,6.1091,3.2115,9.3206,57.09,0.133028,40.0,-0.0,0.0
2024-08-08,17,12:15,5.6324,9.5021,15.1345,57.09,0.216008,0.0,40.0,0.0
2024-08-08,18,12:30,5.8458,17.0147,22.8605,57.09,0.326276,0.0,40.0,0.0
2024-08-08,19,12:45,5.1816,17.1381,22.3197,57.09,0.318557,-0.0,40.0,0.0
2024-08-08,20,13:00,6.7301,16.0793,22.8094,40.49,0.230888,-0.0,40.0,0.0
2024-08-08,21,13:15,3.9878,3.2115,7.1993,40.49,0.072875,-0.0,40.0,0.0
2024-08-08,22,13:30,1.8638,9.5021,11.3659,40.49,0.115052,60.0,80.0,0.0
2024-08-08,23,13:45,6.7293,17.0147,23.744,40.49,0.240348,60.0,80.0,0.0
2024-08-08,24,14:00,5.9956,17.1381,23.1337,32.18,0.18611,60.0,80.0,0.0
2024-08-08,25,14:15,7.1179,16.0793,23.1972,32.18,0.186621,60.0,80.0,0.0
2024-08-08,26,14:30,6.1091,3.2115,9.3206,32.18,0.074984,60.0,80.0,0.0
2024-08-08,27,14:45,5.6324,9.5021,15.1345,32.18,0.121757,20.0,120.0,0.0
2024-08-08,28,15:00,5.8458,17.0147,22.8605,40.24,0.229976,20.0,0.0,120.0
2024-08-08,29,15:15,5.1816,17.1381,22.3197,40.24,0.224536,20.0,-0.0,0.0
2024-08-08,30,15:30,6.7301,16.0793,22.8094,40.24,0.229462,20.0,-0.0,0.0
2024-08-08,31,15:45,3.9878,3.2115,7.1993,40.24,0.072425,20.0,-0.0,0.0
2024-08-08,32,16:00,0.0,9.5021,9.5021,57.81,0.137329,80.0,40.0,0.0
2024-08-08,33,16:15,0.0,17.0147,17.0147,57.81,0.245905,80.0,40.0,0.0
2024-08-08,34,16:30,0.0,17.1381,17.1381,57.81,0.247688,80.0,40.0,0.0
2024-08-08,35,16:45,0.0,16.0793,16.0793,57.81,0.232386,80.0,40.0,0.0
2024-08-08,36,17:00,0.0,3.2115,3.2115,80.52,0.064647,80.0,40.0,0.0
2024-08-08,37,17:15,0.0,9.5021,9.5021,80.52,0.191277,40.0,80.0,0.0
2024-08-08,38,17:30,0.0,17.0147,17.0147,80.52,0.342505,40.0,80.0,0.0
2024-08-08,39,17:45,0.0,17.1381,17.1381,80.52,0.34499,40.0,80.0,0.0
2024-08-08,40,18:00,0.0,16.0793,16.0793,101.92,0.4097,40.0,80.0,0.0
2024-08-08,41,18:15,0.0,3.2115,3.2115,101.92,0.081829,40.0,80.0,0.0
2024-08-08,42,18:30,0.0,0.0,0.0,101.92,0.0,40.0,120.0,0.0
2024-08-08,43,18:45,0.0,0.0,0.0,101.92,0.0,40.0,120.0,0.0
2024-08-08,44,19:00,0.0,0.0,0.0,138.49,0.0,40.0,120.0,0.0
2024-08-08,45,19:15,0.0,0.0,0.0,138.49,0.0,40.0,120.0,0.0
2024-08-08,46,19:30,0.0,0.0,0.0,138.49,0.0,40.0,120.0,0.0
2024-08-08,47,19:45,0.0,0.0,0.0,138.49,0.0,40.0,120.0,0.0
2024-08-08,48,20:00,0.0,0.0,0.0,197.31,0.0,40.0,120.0,0.0
2024-08-08,49,20:15,0.0,0.0,0.0,197.31,0.0,40.0,120.0,0.0
2024-08-08,50,20:30,0.0,0.0,0.0,197.31,0.0,40.0,120.0,0.0
2024-08-08,51,20:45,0.0,0.0,0.0,197.31,0.0,40.0,120.0,0.0
2024-08-08,52,21:00,0.0,0.0,0.0,135.0,0.0,40.0,120.0,0.0
2024-08-08,53,21:15,0.0,0.0,0.0,135.0,0.0,40.0,120.0,0.0
2024-08-08,54,21:30,0.0,0.0,0.0,135.0,0.0,40.0,120.0,0.0
2024-08-08,55,21:45,0.0,0.0,0.0,135.0,0.0,40.0,20.0,100.0
2024-08-09,0,08:00,1.8638,0.0,1.8638,59.4,0.027678,40.0,20.0,0.0
2024-08-09,1,08:15,6.7293,0.0,6.7293,59.4,0.09993,40.0,20.0,0.0
2024-08-09,2,08:30,5.9956,0.0,5.9956,59.4,0.089034,40.0,20.0,0.0
2024-08-09,3,08:45,7.1179,0.0,7.1179,59.4,0.105701,40.0,20.0,0.0
2024-08-09,4,09:00,6.1091,0.0,6.1091,31.31,0.047819,40.0,20.0,0.0
2024-08-09,5,09:15,5.6324,9.5021,15.1345,31.31,0.118466,-0.0,20.0,0.0
2024-08-09,6,09:30,5.8458,17.0147,22.8605,31.31,0.17894,-0.0,20.0,0.0
2024-08-09,7,09:45,5.1816,17.1381,22.3197,31.31,0.174707,-0.0,20.0,0.0
2024-08-09,8,10:00,6.7301,16.0793,22.8094,8.98,0.051207,0.0,20.0,0.0
2024-08-09,9,10:15,3.9878,3.2115,7.1993,8.98,0.016162,0.0,20.0,0.0
2024-08-09,10,10:30,1.8638,9.5021,11.3659,8.98,0.025517,60.0,60.0,0.0
2024-08-09,11,10:45,6.7293,17.0147,23.744,8.98,0.053305,60.0,60.0,0.0
2024-08-09,12,11:00,5.9956,17.1381,23.1337,0.6,0.00347,60.0,60.0,0.0
2024-08-09,13,11:15,7.1179,16.0793,23.1972,0.6,0.00348,60.0,60.0,0.0
2024-08-09,14,11:30,6.1091,3.2115,9.3206,0.6,0.001398,60.0,60.0,0.0
2024-08-09,15,11:45,5.6324,9.5021,15.1345,0.6,0.00227,20.0,100.0,0.0
2024-08-09,16,12:00,5.8458,17.0147,22.8605,-0.03,-0.000171,20.0,100.0,0.0
2024-08-09,17,12:15,5.1816,17.1381,22.3197,-0.03,-0.000167,20.0,100.0,0.0
2024-08-09,18,12:30,6.7301,16.0793,22.8094,-0.03,-0.000171,20.0,100.0,0.0
2024-08-09,19,12:45,3.9878,3.2115,7.1993,-0.03,-5.4e-05,20.0,100.0,0.0
2024-08-09,20,13:00,1.8638,9.5021,11.3659,-0.16,-0.000455,80.0,140.0,0.0
2024-08-09,21,13:15,6.7293,17.0147,23.744,-0.16,-0.00095,80.0,140.0,0.0
2024-08-09,22,13:30,5.9956,17.1381,23.1337,-0.16,-0.000925,80.0,140.0,0.0
2024-08-09,23,13:45,7.1179,16.0793,23.1972,-0.16,-0.000928,80.0,140.0,0.0
2024-08-09,24,14:00,6.1091,3.2115,9.3206,-0.8,-0.001864,80.0,140.0,0.0
2024-08-09,25,14:15,5.6324,9.5021,15.1345,-0.8,-0.003027,40.0,180.0,0.0
2024-08-09,26,14:30,5.8458,17.0147,22.8605,-0.8,-0.004572,40.0,180.0,0.0
2024-08-09,27,14:45,5.1816,17.1381,22.3197,-0.8,-0.004464,40.0,180.0,0.0
2024-08-09,28,15:00,6.7301,16.0793,22.8094,-0.11,-0.000627,40.0,40.0,140.0
2024-08-09,29,15:15,3.9878,3.2115,7.1993,-0.11,-0.000198,40.0,40.0,0.0
2024-08-09,30,15:30,1.8638,9.5021,11.3659,-0.11,-0.000313,100.0,80.0,0.0
2024-08-09,31,15:45,6.7293,17.0147,23.744,-0.11,-0.000653,100.0,80.0,0.0
2024-08-09,32,16:00,5.9956,17.1381,23.1337,-0.01,-5.8e-05,100.0,80.0,0.0
2024-08-09,33,16:15,7.1179,16.0793,23.1972,-0.01,-5.8e-05,100.0,80.0,0.0
2024-08-09,34,16:30,6.1091,3.2115,9.3206,-0.01,-2.3e-05,100.0,80.0,0.0
2024-08-09,35,16:45,5.6324,9.5021,15.1345,-0.01,-3.8e-05,60.0,120.0,0.0
2024-08-09,36,17:00,5.8458,17.0147,22.8605,2.55,0.014574,60.0,120.0,0.0
2024-08-09,37,17:15,5.1816,17.1381,22.3197,2.55,0.014229,60.0,120.0,0.0
2024-08-09,38,17:30,6.7301,16.0793,22.8094,2.55,0.014541,60.0,120.0,0.0
2024-08-09,39,17:45,3.9878,3.2115,7.1993,2.55,0.00459,60.0,120.0,0.0
2024-08-09,40,18:00,0.0,9.5021,9.5021,41.78,0.099249,120.0,160.0,0.0
2024-08-09,41,18:15,0.0,17.0147,17.0147,41.78,0.177718,120.0,160.0,0.0
2024-08-09,42,18:30,0.0,17.1381,17.1381,41.78,0.179007,120.0,160.0,0.0
2024-08-09,43,18:45,0.0,16.0793,16.0793,41.78,0.167948,120.0,160.0,0.0
2024-08-09,44,19:00,0.0,3.2115,3.2115,81.04,0.065065,120.0,160.0,0.0
2024-08-09,45,19:15,0.0,0.0,0.0,81.04,0.0,120.0,200.0,0.0
2024-08-09,46,19:30,0.0,0.0,0.0,81.04,0.0,120.0,200.0,0.0
2024-08-09,47,19:45,0.0,0.0,0.0,81.04,0.0,120.0,200.0,0.0
2024-08-09,48,20:00,0.0,0.0,0.0,124.97,0.0,120.0,200.0,0.0
2024-08-09,49,20:15,0.0,0.0,0.0,124.97,0.0,120.0,200.0,0.0
2024-08-09,50,20:30,0.0,0.0,0.0,124.97,0.0,120.0,200.0,0.0
2024-08-09,51,20:45,0.0,0.0,0.0,124.97,0.0,120.0,200.0,0.0
2024-08-09,52,21:00,0.0,0.0,0.0,118.05,0.0,120.0,200.0,0.0
2024-08-09,53,21:15,0.0,0.0,0.0,118.05,0.0,120.0,200.0,0.0
